area,positionname,longitude,latitude,timepoint,pm2_5,pm10,co,no2,so2,o3,o3_8h,aqi,primarypollutant
滁州市,银山路666号,118.3196,32.3335,2026-02-04T0300,96,98,0.8,47,10,28,,127,细颗粒物(PM2.5)
滁州市,黄山路555号,118.3426,32.2979,2026-02-04T0300,87,109,0.7,36,6,,,115,细颗粒物(PM2.5)
楚雄彝族自治州,市经济开发区,101.5379,25.0492,2026-02-04T0300,28,32,0.6,28,7,36,,40,
楚雄彝族自治州,团结路562号,101.5536,25.0343,2026-02-04T0300,30,39,0.7,29,5,16,,43,
达州市,市环境监测站,107.5087,31.2186,2026-02-04T0300,56,95,0.8,38,6,3,,77,细颗粒物(PM2.5)
达州市,凤凰小区,107.4988,31.2132,2026-02-04T0300,60,92,0.7,42,5,3,,82,细颗粒物(PM2.5)
达州市,达县机关宾馆,107.5081,31.1987,2026-02-04T0300,63,97,0.8,41,5,2,,85,细颗粒物(PM2.5)
达州市,市政中心,107.4644,31.2124,2026-02-04T0300,60,103,0.9,48,6,2,,82,细颗粒物(PM2.5)
大理白族自治州,大理市环境监测站,100.2168,25.5818,2026-02-04T0300,16,26,0.4,8,6,73,,26,
大理白族自治州,大理古城,100.1542,25.7055,2026-02-04T0300,16,23,0.6,6,7,76,,24,
大连市,甘井子,121.6119,38.974,2026-02-04T0300,102,129,0.6,41,14,57,,134,细颗粒物(PM2.5)
大连市,周水子,121.565,38.9509,2026-02-04T0300,99,117,0.9,32,9,56,,130,细颗粒物(PM2.5)
大连市,星海三站,121.5637,38.8849,2026-02-04T0300,93,111,0.9,26,8,55,,123,细颗粒物(PM2.5)
大连市,青泥洼桥,121.6301,38.9117,2026-02-04T0300,98,122,0.9,30,11,62,,129,细颗粒物(PM2.5)
大连市,傅家庄,121.6248,38.8643,2026-02-04T0300,91,133,1.2,37,9,50,,120,细颗粒物(PM2.5)
大连市,七贤岭,121.5117,38.8636,2026-02-04T0300,101,121,0.9,32,12,59,,133,细颗粒物(PM2.5)
大连市,金州,121.7507,39.1339,2026-02-04T0300,95,115,0.7,34,13,58,,125,细颗粒物(PM2.5)
大连市,开发区,121.7811,39.0495,2026-02-04T0300,96,109,0.8,25,8,61,,127,细颗粒物(PM2.5)
大连市,双D港,121.9762,39.0631,2026-02-04T0300,81,109,1.0,32,12,66,,108,细颗粒物(PM2.5)
大连市,旅顺,121.2548,38.8188,2026-02-04T0300,108,139,0.9,23,10,,,142,细颗粒物(PM2.5)
大庆市,大同区,124.8085,46.0381,2026-02-04T0300,23,33,0.4,11,8,64,,33,
大庆市,龙凤区,125.1166,46.5255,2026-02-04T0300,16,37,0.6,18,8,,,,
大庆市,红岗区,124.8894,46.4007,2026-02-04T0300,12,32,0.4,11,5,63,,32,
大庆市,萨尔图区,125.1391,46.578,2026-02-04T0300,19,22,0.4,18,9,60,,28,
大庆市,让胡路区,124.9026,46.6217,2026-02-04T0300,11,24,0.3,9,6,73,,24,
大庆市,萨区政府监测点,125.127,46.6277,2026-02-04T0300,12,32,0.7,34,8,,,,
大同市,云冈宾馆,113.2926,40.0759,2026-02-04T0300,25,55,0.8,42,14,29,,53,颗粒物(PM10)
大同市,大同大学,113.3437,40.0921,2026-02-04T0300,32,82,1.7,49,18,19,,66,颗粒物(PM10)
大同市,安家小村,113.2637,40.129,2026-02-04T0300,31,72,1.0,50,11,18,,61,颗粒物(PM10)
衡阳市,市监测站,112.6007,26.8977,2026-02-04T0300,42,92,1.2,26,9,41,,71,颗粒物(PM10)
衡阳市,真空机电公司,112.5658,26.9013,2026-02-04T0300,63,86,1.2,53,,10,,,
衡阳市,师范学院,112.6703,26.8817,2026-02-04T0300,48,78,0.2,35,11,43,,67,细颗粒物(PM2.5)
红河哈尼族彝族自治州,州图书馆,103.3757,23.3679,2026-02-04T0300,26,36,0.6,15,14,41,,38,
红河哈尼族彝族自治州,蒙自市朝阳路,103.401,23.3561,2026-02-04T0300,23,31,0.4,12,10,40,,33,
呼和浩特市,呼市一监,111.6506,40.7517,2026-02-04T0300,45,90,1.2,51,9,0,,70,颗粒物(PM10)
呼和浩特市,如意水处理厂,111.7516,40.8369,2026-02-04T0300,32,61,0.6,61,11,2,,56,颗粒物(PM10)
呼和浩特市,二十九中,111.727798,40.806187,2026-02-04T0300,41,70,0.8,56,14,3,,60,颗粒物(PM10)
呼和浩特市,化肥厂生活区,111.717,40.7617,2026-02-04T0300,58,103,1.0,54,7,,,,
